Checking the given root
-1.516e-13	
0.983	0.367446	0.367826
0.984	0.367453	0.367832
0.985	0.367459	0.367838
0.986	0.367464	0.367843
0.987	0.36747	0.367848
0.988	0.367474	0.367853
0.989	0.367479	0.367857
0.99	0.367483	0.367861
0.991	0.367486	0.367864
0.992	0.36749	0.367868
0.993	0.367492	0.36787
0.994	0.367495	0.367873
0.995	0.367497	0.367875
0.996	0.367498	0.367876
0.997	0.3675	0.367878
0.998	0.3675	0.367879
0.999	0.367501	0.367879
1	0.367502	0.367879
1.001	0.367502	0.367879
1.002	0.367502	0.367879
1.003	0.367501	0.367878
1.004	0.3675	0.367877
1.005	0.367498	0.367875
1.006	0.367497	0.367873
1.007	0.367494	0.36787
1.008	0.367492	0.367868
1.009	0.367489	0.367865
1.01	0.367485	0.367861
1.011	0.367482	0.367857
1.012	0.367478	0.367853
1.013	0.367473	0.367849
1.014	0.367468	0.367844
1.015	0.367463	0.367838
1.016	0.367457	0.367833
1.017	0.367451	0.367827
1.018	0.367445	0.367821
1.019	0.367438	0.367814
1.02	0.367432	0.367807
1.021	0.367424	0.367799
1.022	0.367417	0.367792
1.023	0.367409	0.367784
1.024	0.367401	0.367775
1.025	0.367392	0.367766
1.026	0.367383	0.367757
1.027	0.367374	0.367748
1.028	0.367364	0.367738
1.029	0.367354	0.367728
1.03	0.367344	0.367717
1.031	0.367333	0.367706
1.032	0.367322	0.367695
1.033	0.36731	0.367683
1.034	0.367298	0.367672
1.035	0.367286	0.367659
1.036	0.367273	0.367647
1.037	0.36726	0.367634
1.038	0.367247	0.36762
1.039	0.367234	0.367607
1.04	0.36722	0.367593
1.041	0.367206	0.367579
1.042	0.367192	0.367564
1.043	0.367177	0.367549
1.044	0.367162	0.367534
1.045	0.367146	0.367518
1.046	0.367131	0.367502
1.047	0.367114	0.367486
1.048	0.367098	0.367469
1.049	0.367081	0.367452
1.05	0.367064	0.367435
1.051	0.367046	0.367417
1.052	0.367028	0.367399
1.053	0.36701	0.367381
1.054	0.366991	0.367362
1.055	0.366972	0.367343
1.056	0.366952	0.367324
1.057	0.366933	0.367304
1.058	0.366913	0.367284
1.059	0.366893	0.367264
1.06	0.366873	0.367243
1.061	0.366852	0.367222
1.062	0.366831	0.367201
1.063	0.36681	0.367179
1.064	0.366788	0.367157
1.065	0.366766	0.367135
1.066	0.366744	0.367113
1.067	0.366721	0.36709
1.068	0.366698	0.367066
1.069	0.366674	0.367043
1.07	0.366651	0.367019
1.071	0.366626	0.366995
1.072	0.366602	0.36697
1.073	0.366577	0.366946
1.074	0.366552	0.366921
1.075	0.366526	0.366895
1.076	0.366501	0.366869
1.077	0.366475	0.366843
1.078	0.366449	0.366817
1.079	0.366422	0.36679
1.08	0.366395	0.366763
1.081	0.366368	0.366736
1.082	0.366341	0.366708
1.083	0.366313	0.36668
1.084	0.366285	0.366652
1.085	0.366257	0.366623
1.086	0.366228	0.366595
1.087	0.366199	0.366565
1.088	0.36617	0.366536
1.089	0.36614	0.366506
1.09	0.36611	0.366476
1.091	0.366079	0.366446
1.092	0.366049	0.366415
1.093	0.366018	0.366384
1.094	0.365986	0.366352
1.095	0.365954	0.366321
1.096	0.365923	0.366289
1.097	0.365891	0.366257
1.098	0.365858	0.366224
1.099	0.365826	0.366191
1.1	0.365793	0.366158
1.101	0.36576	0.366125
1.102	0.365726	0.366091
1.103	0.365692	0.366057
1.104	0.365658	0.366023
1.105	0.365624	0.365988
1.106	0.365589	0.365953
1.107	0.365554	0.365918
1.108	0.365519	0.365882
1.109	0.365483	0.365847
1.11	0.365447	0.36581
1.111	0.36541	0.365774
1.112	0.365374	0.365737
1.113	0.365337	0.3657
1.114	0.365299	0.365663
1.115	0.365262	0.365626
1.116	0.365224	0.365588
1.117	0.365186	0.36555
1.118	0.365148	0.365511
1.119	0.365109	0.365472
1.12	0.365071	0.365433
1.121	0.365032	0.365394
1.122	0.364992	0.365354
1.123	0.364953	0.365315
1.124	0.364913	0.365274
1.125	0.364872	0.365234
1.126	0.364832	0.365193
1.127	0.364791	0.365152
1.128	0.36475	0.365111
1.129	0.364708	0.365069
1.13	0.364667	0.365028
1.131	0.364624	0.364985
1.132	0.364582	0.364943
1.133	0.364539	0.3649
1.134	0.364496	0.364857
1.135	0.364453	0.364814
1.136	0.364409	0.364771
1.137	0.364366	0.364727
1.138	0.364322	0.364683
1.139	0.364278	0.364638
1.14	0.364233	0.364594
1.141	0.364189	0.364549
1.142	0.364144	0.364504
1.143	0.364099	0.364458
1.144	0.364053	0.364412
1.145	0.364007	0.364366
1.146	0.363961	0.36432
1.147	0.363915	0.364274
1.148	0.363868	0.364227
1.149	0.363821	0.36418
1.15	0.363774	0.364132
1.151	0.363726	0.364085
1.152	0.363678	0.364037
1.153	0.36363	0.363989
1.154	0.363582	0.36394
1.155	0.363533	0.363891
1.156	0.363484	0.363842
1.157	0.363435	0.363793
1.158	0.363385	0.363744
1.159	0.363336	0.363694
1.16	0.363286	0.363644
1.161	0.363236	0.363594
1.162	0.363186	0.363543
1.163	0.363135	0.363492
1.164	0.363084	0.363441
1.165	0.363033	0.36339
1.166	0.362982	0.363338
1.167	0.36293	0.363286
1.168	0.362878	0.363234
1.169	0.362826	0.363182
1.17	0.362773	0.363129
1.171	0.362721	0.363076
1.172	0.362667	0.363023
1.173	0.362614	0.36297
1.174	0.36256	0.362916
1.175	0.362506	0.362862
1.176	0.362452	0.362808
1.177	0.362398	0.362754
1.178	0.362343	0.362699
1.179	0.362288	0.362644
1.18	0.362234	0.362589
1.181	0.362178	0.362533
1.182	0.362123	0.362478
1.183	0.362067	0.362422
1.184	0.362011	0.362366
1.185	0.361955	0.362309
1.186	0.361899	0.362253
1.187	0.361842	0.362196
1.188	0.361785	0.362138
1.189	0.361728	0.362081
1.19	0.36167	0.362023
1.191	0.361612	0.361965
1.192	0.361554	0.361907
1.193	0.361496	0.361849
1.194	0.361437	0.36179
1.195	0.361378	0.361731
1.196	0.361319	0.361672
1.197	0.361259	0.361613
1.198	0.3612	0.361553
1.199	0.36114	0.361493
1.2	0.36108	0.361433
1.201	0.36102	0.361373
1.202	0.36096	0.361312
1.203	0.360899	0.361251
1.204	0.360838	0.36119
1.205	0.360777	0.361129
1.206	0.360716	0.361067
1.207	0.360654	0.361006
1.208	0.360592	0.360943
1.209	0.36053	0.360881
1.21	0.360468	0.360819
1.211	0.360405	0.360756
1.212	0.360342	0.360693
1.213	0.360279	0.36063
1.214	0.360216	0.360566
1.215	0.360152	0.360503
1.216	0.360088	0.360439
1.217	0.360024	0.360375
1.218	0.35996	0.36031
1.219	0.359895	0.360246
1.22	0.35983	0.360181
1.221	0.359765	0.360116
1.222	0.3597	0.36005
1.223	0.359635	0.359985
1.224	0.35957	0.359919
1.225	0.359504	0.359853
1.226	0.359438	0.359787
1.227	0.359372	0.359721
1.228	0.359305	0.359654
1.229	0.359239	0.359587
1.23	0.359172	0.35952
1.231	0.359105	0.359453
1.232	0.359037	0.359385
1.233	0.358969	0.359317
1.234	0.358901	0.359249
1.235	0.358833	0.359181
1.236	0.358765	0.359112
1.237	0.358696	0.359044
1.238	0.358627	0.358975
1.239	0.358558	0.358906
1.24	0.358488	0.358836
1.241	0.358419	0.358767
1.242	0.358349	0.358697
1.243	0.35828	0.358627
1.244	0.35821	0.358557
1.245	0.35814	0.358486
1.246	0.358069	0.358416
1.247	0.357999	0.358345
1.248	0.357928	0.358274
1.249	0.357857	0.358203
1.25	0.357785	0.358131
1.251	0.357714	0.358059
1.252	0.357642	0.357987
1.253	0.35757	0.357915
1.254	0.357498	0.357843
1.255	0.357425	0.35777
1.256	0.357352	0.357697
1.257	0.35728	0.357624
1.258	0.357206	0.357551
1.259	0.357133	0.357478
1.26	0.357059	0.357404
1.261	0.356985	0.35733
1.262	0.356911	0.357256
1.263	0.356837	0.357182
1.264	0.356763	0.357107
1.265	0.356688	0.357033
1.266	0.356614	0.356958
1.267	0.356539	0.356883
1.268	0.356464	0.356807
1.269	0.356388	0.356732
1.27	0.356313	0.356656
1.271	0.356237	0.35658
1.272	0.356161	0.356504
1.273	0.356085	0.356428
1.274	0.356009	0.356351
1.275	0.355932	0.356274
1.276	0.355855	0.356198
1.277	0.355778	0.35612
1.278	0.355701	0.356043
1.279	0.355623	0.355965
1.28	0.355546	0.355888
1.281	0.355468	0.35581
1.282	0.355389	0.355732
1.283	0.355311	0.355653
1.284	0.355232	0.355575
1.285	0.355154	0.355496
1.286	0.355075	0.355417
1.287	0.354996	0.355338
1.288	0.354917	0.355259
1.289	0.354838	0.355179
1.29	0.354758	0.355099
1.291	0.354679	0.355019
1.292	0.354599	0.354939
1.293	0.354519	0.354859
1.294	0.354439	0.354778
1.295	0.354358	0.354698
1.296	0.354277	0.354617
1.297	0.354196	0.354536
1.298	0.354115	0.354454
1.299	0.354034	0.354373
1.3	0.353952	0.354291
1.301	0.35387	0.354209
1.302	0.353788	0.354127
1.303	0.353706	0.354045
1.304	0.353623	0.353963
1.305	0.353541	0.35388
1.306	0.353458	0.353797
1.307	0.353375	0.353714
1.308	0.353292	0.353631
1.309	0.353209	0.353548
1.31	0.353126	0.353464
1.311	0.353042	0.353381
1.312	0.352959	0.353297
1.313	0.352875	0.353213
1.314	0.352791	0.353128
1.315	0.352706	0.353044
1.316	0.352622	0.352959
1.317	0.352537	0.352874
1.318	0.352452	0.352789
1.319	0.352367	0.352704
1.32	0.352282	0.352619
1.321	0.352197	0.352533
1.322	0.352111	0.352447
1.323	0.352025	0.352361
1.324	0.351939	0.352275
1.325	0.351853	0.352189
1.326	0.351766	0.352102
1.327	0.351679	0.352016
1.328	0.351592	0.351929
1.329	0.351505	0.351842
1.33	0.351418	0.351755
1.331	0.351331	0.351667
1.332	0.351244	0.35158
1.333	0.351157	0.351492
1.334	0.351069	0.351404
1.335	0.350981	0.351316
1.336	0.350893	0.351228
1.337	0.350805	0.351139
1.338	0.350717	0.351051
1.339	0.350628	0.350962
1.34	0.350539	0.350873
1.341	0.35045	0.350784
1.342	0.350361	0.350695
1.343	0.350272	0.350605
1.344	0.350182	0.350516
1.345	0.350092	0.350426
1.346	0.350003	0.350336
1.347	0.349912	0.350246
1.348	0.349822	0.350155
1.349	0.349731	0.350065
1.35	0.349641	0.349974
1.351	0.34955	0.349884
1.352	0.349459	0.349793
1.353	0.349368	0.349701
1.354	0.349277	0.34961
1.355	0.349186	0.349519
1.356	0.349094	0.349427
1.357	0.349003	0.349335
1.358	0.348911	0.349243
1.359	0.348819	0.349151
1.36	0.348727	0.349059
1.361	0.348635	0.348966
1.362	0.348542	0.348874
1.363	0.34845	0.348781
1.364	0.348357	0.348688
1.365	0.348264	0.348595
1.366	0.348171	0.348501
1.367	0.348077	0.348408
1.368	0.347984	0.348314
1.369	0.34789	0.34822
1.37	0.347796	0.348127
1.371	0.347702	0.348032
1.372	0.347608	0.347938
1.373	0.347513	0.347844
1.374	0.347418	0.347749
1.375	0.347324	0.347654
1.376	0.347229	0.34756
1.377	0.347134	0.347464
1.378	0.347039	0.347369
1.379	0.346944	0.347274
1.38	0.346849	0.347178
1.381	0.346754	0.347083
1.382	0.346658	0.346987
1.383	0.346562	0.346891
1.384	0.346466	0.346795
1.385	0.34637	0.346698
1.386	0.346274	0.346602
1.387	0.346178	0.346505
1.388	0.346081	0.346409
1.389	0.345984	0.346312
1.39	0.345887	0.346215
1.391	0.34579	0.346117
1.392	0.345693	0.34602
1.393	0.345595	0.345923
1.394	0.345497	0.345825
1.395	0.345399	0.345727
1.396	0.345301	0.345629
1.397	0.345203	0.345531
1.398	0.345105	0.345433
1.399	0.345007	0.345334
1.4	0.344909	0.345236
1.401	0.34481	0.345137
1.402	0.344712	0.345038
1.403	0.344613	0.344939
1.404	0.344514	0.34484
1.405	0.344415	0.344741
1.406	0.344316	0.344641
1.407	0.344216	0.344542
1.408	0.344117	0.344442
1.409	0.344017	0.344342
1.41	0.343917	0.344242
1.411	0.343817	0.344142
1.412	0.343717	0.344042
1.413	0.343616	0.343941
1.414	0.343516	0.34384
1.415	0.343415	0.34374
1.416	0.343314	0.343639
1.417	0.343213	0.343538
1.418	0.343112	0.343437
1.419	0.343011	0.343335
1.42	0.342909	0.343234
1.421	0.342807	0.343132
1.422	0.342706	0.343031
1.423	0.342604	0.342929
1.424	0.342503	0.342827
1.425	0.342401	0.342725
1.426	0.342299	0.342622
1.427	0.342197	0.34252
1.428	0.342094	0.342417
1.429	0.341992	0.342315
1.43	0.341889	0.342212
1.431	0.341786	0.342109
1.432	0.341683	0.342006
1.433	0.34158	0.341902
1.434	0.341477	0.341799
1.435	0.341374	0.341696
1.436	0.34127	0.341592
1.437	0.341167	0.341488
1.438	0.341063	0.341384
1.439	0.340959	0.34128
1.44	0.340854	0.341176
1.441	0.34075	0.341072
1.442	0.340646	0.340967
1.443	0.340541	0.340863
1.444	0.340436	0.340758
1.445	0.340331	0.340653
1.446	0.340226	0.340548
1.447	0.340122	0.340443
1.448	0.340017	0.340338
1.449	0.339912	0.340232
1.45	0.339806	0.340127
1.451	0.339701	0.340021
1.452	0.339596	0.339916
1.453	0.33949	0.33981
1.454	0.339384	0.339704
1.455	0.339278	0.339598
1.456	0.339172	0.339491
1.457	0.339066	0.339385
1.458	0.338959	0.339278
1.459	0.338853	0.339172
1.46	0.338746	0.339065
1.461	0.338639	0.338958
1.462	0.338533	0.338851
1.463	0.338425	0.338744
1.464	0.338318	0.338637
1.465	0.338211	0.338529
1.466	0.338103	0.338422
1.467	0.337995	0.338314
1.468	0.337887	0.338206
1.469	0.33778	0.338098
1.47	0.337672	0.33799
1.471	0.337564	0.337882
1.472	0.337456	0.337774
1.473	0.337348	0.337666
1.474	0.33724	0.337557
1.475	0.337131	0.337449
1.476	0.337023	0.33734
1.477	0.336914	0.337231
1.478	0.336805	0.337122
1.479	0.336697	0.337013
1.48	0.336588	0.336904
1.481	0.336478	0.336794
1.482	0.336369	0.336685
1.483	0.33626	0.336575
1.484	0.33615	0.336466
1.485	0.33604	0.336356
1.486	0.335931	0.336246
1.487	0.335821	0.336136
1.488	0.33571	0.336026
1.489	0.3356	0.335916
1.49	0.33549	0.335805
1.491	0.335379	0.335695
1.492	0.335268	0.335584
1.493	0.335157	0.335473
1.494	0.335047	0.335363
1.495	0.334936	0.335252
1.496	0.334825	0.335141
1.497	0.334715	0.335029
1.498	0.334604	0.334918
1.499	0.334492	0.334807
1.5	0.334381	0.334695
1.501	0.33427	0.334584
1.502	0.334158	0.334472
1.503	0.334047	0.33436
1.504	0.333935	0.334248
1.505	0.333823	0.334136
1.506	0.333711	0.334024
1.507	0.333599	0.333912
1.508	0.333487	0.333799
1.509	0.333374	0.333687
1.51	0.333262	0.333574
1.511	0.333149	0.333461
1.512	0.333036	0.333349
1.513	0.332923	0.333236
1.514	0.33281	0.333123
1.515	0.332697	0.333009
1.516	0.332584	0.332896
1.517	0.33247	0.332783
1.518	0.332356	0.332669
1.519	0.332243	0.332556
1.52	0.33213	0.332442
1.521	0.332016	0.332328
1.522	0.331903	0.332214
1.523	0.331789	0.3321
1.524	0.331675	0.331986
1.525	0.331561	0.331872
1.526	0.331447	0.331758
1.527	0.331333	0.331643
1.528	0.331219	0.331529
1.529	0.331104	0.331414
1.53	0.33099	0.3313
1.531	0.330875	0.331185
1.532	0.33076	0.33107
1.533	0.330645	0.330955
1.534	0.33053	0.33084
1.535	0.330415	0.330724
1.536	0.3303	0.330609
1.537	0.330184	0.330494
1.538	0.330069	0.330378
1.539	0.329953	0.330263
1.54	0.329837	0.330147
1.541	0.329722	0.330031
1.542	0.329605	0.329915
1.543	0.329489	0.329799
1.544	0.329373	0.329683
1.545	0.329257	0.329567
1.546	0.329141	0.329451
1.547	0.329025	0.329334
1.548	0.328909	0.329218
1.549	0.328793	0.329101
1.55	0.328676	0.328984
1.551	0.32856	0.328868
1.552	0.328443	0.328751
1.553	0.328326	0.328634
1.554	0.32821	0.328517
1.555	0.328093	0.328399
1.556	0.327975	0.328282
1.557	0.327858	0.328165
1.558	0.327741	0.328047
1.559	0.327624	0.32793
1.56	0.327506	0.327812
1.561	0.327388	0.327695
1.562	0.327271	0.327577
1.563	0.327153	0.327459
1.564	0.327035	0.327341
1.565	0.326916	0.327223
1.566	0.326798	0.327105
1.567	0.32668	0.326986
1.568	0.326561	0.326868
1.569	0.326443	0.326749
1.57	0.326325	0.326631
1.571	0.326206	0.326512
1.572	0.326088	0.326394
1.573	0.325969	0.326275
1.574	0.325851	0.326156
1.575	0.325732	0.326037
1.576	0.325613	0.325918
1.577	0.325494	0.325799
1.578	0.325375	0.325679
1.579	0.325256	0.32556
1.58	0.325137	0.325441
1.581	0.325017	0.325321
1.582	0.324898	0.325202
1.583	0.324778	0.325082
1.584	0.324659	0.324962
1.585	0.324539	0.324842
1.586	0.324419	0.324722
1.587	0.324299	0.324602
1.588	0.324179	0.324482
1.589	0.324059	0.324362
1.59	0.323939	0.324242
1.591	0.323818	0.324121
1.592	0.323698	0.324001
1.593	0.323577	0.32388
1.594	0.323456	0.32376
1.595	0.323336	0.323639
1.596	0.323215	0.323518
1.597	0.323094	0.323397
1.598	0.322974	0.323277
1.599	0.322853	0.323156
1.6	0.322732	0.323034
1.601	0.322611	0.322913
1.602	0.32249	0.322792
1.603	0.322369	0.322671
1.604	0.322248	0.322549
1.605	0.322127	0.322428
1.606	0.322005	0.322306
1.607	0.321884	0.322185
1.608	0.321762	0.322063
1.609	0.321641	0.321941
1.61	0.321519	0.321819
1.611	0.321397	0.321697
1.612	0.321275	0.321575
1.613	0.321153	0.321453
1.614	0.321031	0.321331
1.615	0.320908	0.321208
1.616	0.320786	0.321086
1.617	0.320664	0.320964
1.618	0.320541	0.320841
1.619	0.320418	0.320719
1.62	0.320295	0.320596
1.621	0.320173	0.320473
1.622	0.32005	0.32035
1.623	0.319927	0.320227
1.624	0.319805	0.320105
1.625	0.319682	0.319981
1.626	0.319559	0.319858
1.627	0.319436	0.319735
1.628	0.319313	0.319612
1.629	0.31919	0.319489
1.63	0.319067	0.319365
1.631	0.318944	0.319242
1.632	0.31882	0.319118
1.633	0.318697	0.318995
1.634	0.318573	0.318871
1.635	0.31845	0.318747
1.636	0.318326	0.318623
1.637	0.318202	0.318499
1.638	0.318078	0.318375
1.639	0.317954	0.318251
1.64	0.31783	0.318127
1.641	0.317706	0.318003
1.642	0.317582	0.317879
1.643	0.317458	0.317755
1.644	0.317333	0.31763
1.645	0.317209	0.317506
1.646	0.317084	0.317381
1.647	0.316959	0.317257
1.648	0.316835	0.317132
1.649	0.31671	0.317007
1.65	0.316586	0.316882
1.651	0.316461	0.316757
1.652	0.316336	0.316633
1.653	0.316212	0.316508
1.654	0.316087	0.316382
1.655	0.315962	0.316257
1.656	0.315837	0.316132
1.657	0.315712	0.316007
1.658	0.315587	0.315882
1.659	0.315462	0.315756
1.66	0.315336	0.315631
1.661	0.315211	0.315505
1.662	0.315086	0.31538
1.663	0.31496	0.315254
1.664	0.314834	0.315128
1.665	0.314709	0.315002
1.666	0.314583	0.314877
1.667	0.314457	0.314751
1.668	0.314331	0.314625
1.669	0.314205	0.314499
1.67	0.314079	0.314373
1.671	0.313953	0.314246
1.672	0.313826	0.31412
1.673	0.3137	0.313994
1.674	0.313573	0.313868
1.675	0.313447	0.313741
1.676	0.313321	0.313615
1.677	0.313195	0.313488
1.678	0.313068	0.313362
1.679	0.312942	0.313235
1.68	0.312815	0.313108
1.681	0.312689	0.312982
1.682	0.312562	0.312855
1.683	0.312436	0.312728
1.684	0.312309	0.312601
1.685	0.312182	0.312474
1.686	0.312055	0.312347
1.687	0.311928	0.31222
1.688	0.311801	0.312093
1.689	0.311674	0.311965
1.69	0.311547	0.311838
1.691	0.31142	0.311711
1.692	0.311293	0.311583
1.693	0.311165	0.311456
1.694	0.311038	0.311328
1.695	0.31091	0.311201
1.696	0.310782	0.311073
1.697	0.310655	0.310945
1.698	0.310527	0.310818
1.699	0.310399	0.31069
1.7	0.310271	0.310562
1.701	0.310143	0.310434
1.702	0.310015	0.310306
1.703	0.309887	0.310178
1.704	0.309759	0.31005
1.705	0.309632	0.309922
1.706	0.309504	0.309794
1.707	0.309376	0.309666
1.708	0.309248	0.309537
1.709	0.30912	0.309409
1.71	0.308991	0.309281
1.711	0.308863	0.309152
1.712	0.308735	0.309024
1.713	0.308607	0.308895
1.714	0.308478	0.308766
1.715	0.30835	0.308638
1.716	0.308221	0.308509
1.717	0.308093	0.30838
1.718	0.307964	0.308252
1.719	0.307835	0.308123
1.72	0.307706	0.307994
1.721	0.307577	0.307865
1.722	0.307448	0.307736
1.723	0.307319	0.307607
1.724	0.30719	0.307478
1.725	0.307061	0.307349
1.726	0.306932	0.307219
1.727	0.306802	0.30709
1.728	0.306673	0.306961
1.729	0.306543	0.306831
1.73	0.306414	0.306702
1.731	0.306285	0.306573
1.732	0.306156	0.306443
1.733	0.306026	0.306314
1.734	0.305897	0.306184
1.735	0.305768	0.306054
1.736	0.305638	0.305925
1.737	0.305509	0.305795
1.738	0.305379	0.305665
1.739	0.30525	0.305535
1.74	0.30512	0.305405
1.741	0.30499	0.305276
1.742	0.304861	0.305146
1.743	0.304731	0.305016
1.744	0.304601	0.304886
1.745	0.304471	0.304756
1.746	0.304341	0.304625
1.747	0.304211	0.304495
1.748	0.304081	0.304365
1.749	0.30395	0.304235
1.75	0.30382	0.304104
1.751	0.30369	0.303974
1.752	0.303559	0.303844
1.753	0.303429	0.303713
1.754	0.303298	0.303583
1.755	0.303168	0.303452
1.756	0.303037	0.303322
1.757	0.302906	0.303191
1.758	0.302775	0.30306
1.759	0.302645	0.30293
1.76	0.302515	0.302799
1.761	0.302384	0.302668
1.762	0.302253	0.302537
1.763	0.302123	0.302407
1.764	0.301992	0.302276
1.765	0.301862	0.302145
1.766	0.301731	0.302014
1.767	0.3016	0.301883
1.768	0.301469	0.301752
1.769	0.301338	0.301621
1.77	0.301207	0.301489
1.771	0.301076	0.301358
1.772	0.300945	0.301227
1.773	0.300814	0.301096
1.774	0.300683	0.300964
1.775	0.300552	0.300833
1.776	0.300421	0.300702
1.777	0.300289	0.30057
1.778	0.300158	0.300439
1.779	0.300026	0.300307
1.78	0.299895	0.300176
1.781	0.299763	0.300044
1.782	0.299632	0.299913
1.783	0.2995	0.299781
1.784	0.299368	0.299649
1.785	0.299236	0.299518
1.786	0.299104	0.299386
1.787	0.298972	0.299254
1.788	0.298841	0.299122
1.789	0.298709	0.298991
1.79	0.298578	0.298859
1.791	0.298446	0.298727
1.792	0.298314	0.298595
1.793	0.298183	0.298463
1.794	0.298051	0.298331
1.795	0.297919	0.298199
1.796	0.297787	0.298067
1.797	0.297655	0.297935
1.798	0.297523	0.297802
1.799	0.297391	0.29767
1.8	0.297259	0.297538
1.801	0.297127	0.297406
1.802	0.296995	0.297273
1.803	0.296863	0.297141
1.804	0.296731	0.297009
1.805	0.296598	0.296876
1.806	0.296466	0.296744
1.807	0.296334	0.296612
1.808	0.296201	0.296479
1.809	0.296069	0.296347
1.81	0.295936	0.296214
1.811	0.295803	0.296081
1.812	0.295671	0.295949
1.813	0.295538	0.295816
1.814	0.295405	0.295684
1.815	0.295272	0.295551
1.816	0.295139	0.295418
1.817	0.295007	0.295285
1.818	0.294874	0.295153
1.819	0.294742	0.29502
1.82	0.294609	0.294887
1.821	0.294477	0.294754
1.822	0.294344	0.294621
1.823	0.294211	0.294488
1.824	0.294079	0.294355
1.825	0.293946	0.294222
1.826	0.293813	0.294089
1.827	0.29368	0.293956
1.828	0.293547	0.293823
1.829	0.293414	0.29369
1.83	0.293282	0.293557
1.831	0.293149	0.293424
1.832	0.293015	0.29329
1.833	0.292882	0.293157
1.834	0.292749	0.293024
1.835	0.292616	0.292891
1.836	0.292483	0.292757
1.837	0.292349	0.292624
1.838	0.292216	0.292491
1.839	0.292083	0.292357
1.84	0.291949	0.292224
1.841	0.291816	0.292091
1.842	0.291682	0.291957
1.843	0.291549	0.291824
1.844	0.291415	0.29169
1.845	0.291281	0.291557
1.846	0.291148	0.291423
1.847	0.291014	0.29129
1.848	0.290881	0.291156
1.849	0.290748	0.291022
1.85	0.290614	0.290889
1.851	0.290481	0.290755
1.852	0.290348	0.290621
1.853	0.290214	0.290488
1.854	0.290081	0.290354
1.855	0.289947	0.29022
1.856	0.289814	0.290086
1.857	0.28968	0.289953
1.858	0.289546	0.289819
1.859	0.289413	0.289685
1.86	0.289279	0.289551
1.861	0.289145	0.289417
1.862	0.289011	0.289283
1.863	0.288878	0.289149
1.864	0.288744	0.289015
1.865	0.28861	0.288881
1.866	0.288476	0.288747
1.867	0.288342	0.288613
1.868	0.288208	0.288479
1.869	0.288074	0.288345
1.87	0.28794	0.288211
1.871	0.287806	0.288077
1.872	0.287671	0.287943
1.873	0.287537	0.287809
1.874	0.287403	0.287675
1.875	0.287268	0.287541
1.876	0.287134	0.287406
1.877	0.287	0.287272
1.878	0.286866	0.287138
1.879	0.286732	0.287004
1.88	0.286598	0.286869
1.881	0.286464	0.286735
1.882	0.28633	0.286601
1.883	0.286196	0.286466
1.884	0.286062	0.286332
1.885	0.285928	0.286198
1.886	0.285794	0.286063
1.887	0.285659	0.285929
1.888	0.285525	0.285795
1.889	0.285391	0.28566
1.89	0.285257	0.285526
